"site_yr","site_code","survey_year","species_name","total_per50m2","minN","location","ecoregion","latitude","longitude","n_sites_byspp","n_obs_byspp","log_count","n_site_species"
"RI21_2011","RI21",2011,"Astralium tentorium",1.5,1,"Rottnest Island","Leeuwin",-32,116,6,221,0.301029995663981,6
"RI21_2011","RI21",2011,"Phyllacanthus irregularis",1,1,"Rottnest Island","Leeuwin",-32,116,4,621,0.176091259055681,4
"RI2_2011","RI2",2011,"Cenolia trichoptera",3,1,"Rottnest Island","Leeuwin",-32,116,4,1923,0.544068044350276,4
"RI2_2011","RI2",2011,"Centrostephanus tenuispinus",7,1,"Rottnest Island","Leeuwin",-32,116,15,395,0.8750612633917,15
"RI2_2011","RI2",2011,"Chromodoris westraliensis",6.33333333333333,1,"Rottnest Island","Leeuwin",-32,116,15,378,0.834632606336092,15
"RI2_2011","RI2",2011,"Fromia polypora",4.5,1,"Rottnest Island","Leeuwin",-32,116,15,553,0.698970004336019,15
"RI2_2011","RI2",2011,"Heliocidaris erythrogramma",17,1.5,"Rottnest Island","Leeuwin",-32,116,14,2169,1.24919835739111,14
"RI2_2011","RI2",2011,"Phyllacanthus irregularis",4,1,"Rottnest Island","Leeuwin",-32,116,12,621,0.653212513775344,12
"RI2_2011","RI2",2011,"Plectaster decanus",1,1,"Rottnest Island","Leeuwin",-32,116,7,659,0.176091259055681,7
"RI2_2011","RI2",2011,"Dicathais orbita",3.33333333333333,1,"Rottnest Island","Leeuwin",-32,116,13,1606,0.583576585633949,13
"RI2_2011","RI2",2011,"Panulirus cygnus",2,1,"Rottnest Island","Leeuwin",-32,116,9,380,0.397940008672038,9
"RI2_2011","RI2",2011,"Phyllidiella pustulosa",2,1,"Rottnest Island","Leeuwin",-32,116,4,403,0.397940008672038,4
"RI2_2011","RI2",2011,"Turbo kenwilliamsi",1.5,1,"Rottnest Island","Leeuwin",-32,116,12,300,0.301029995663981,12
"RI2_2011","RI2",2011,"Turbo torquatus",5,1,"Rottnest Island","Leeuwin",-32,116,5,1239,0.740362689494244,5
"RI10_2011","RI10",2011,"Chromodoris westraliensis",5.33333333333333,1,"Rottnest Island","Leeuwin",-32,116,12,378,0.765916793966632,12
"RI10_2011","RI10",2011,"Dicathais orbita",2.5,1,"Rottnest Island","Leeuwin",-32,116,12,1606,0.477121254719662,12
"RI10_2011","RI10",2011,"Fromia polypora",5,1.66666666666667,"Rottnest Island","Leeuwin",-32,116,13,553,0.765916793966632,13
"RI10_2011","RI10",2011,"Panulirus cygnus",3,1,"Rottnest Island","Leeuwin",-32,116,9,380,0.544068044350276,9
"RI10_2011","RI10",2011,"Pseudonepanthia troughtoni",2,1,"Rottnest Island","Leeuwin",-32,116,8,341,0.397940008672038,8
"RI10_2011","RI10",2011,"Phyllacanthus irregularis",3.66666666666667,1,"Rottnest Island","Leeuwin",-32,116,11,621,0.619788758288394,11
"RI10_2011","RI10",2011,"Turbo torquatus",3,1.5,"Rottnest Island","Leeuwin",-32,116,4,1239,0.574031267727719,4
"RI10_2011","RI10",2011,"Centrostephanus tenuispinus",1.5,1,"Rottnest Island","Leeuwin",-32,116,11,395,0.301029995663981,11
"RI10_2011","RI10",2011,"Comatula purpurea",1,1,"Rottnest Island","Leeuwin",-32,116,6,36,0.176091259055681,6
"RI10_2011","RI10",2011,"Cenolia trichoptera",1,1,"Rottnest Island","Leeuwin",-32,116,5,1923,0.176091259055681,5
"RI10_2011","RI10",2011,"Turbo kenwilliamsi",1,1,"Rottnest Island","Leeuwin",-32,116,10,300,0.176091259055681,10
"RI1_2011","RI1",2011,"Turbo torquatus",2,1,"Rottnest Island","Leeuwin",-32,116,7,1239,0.397940008672038,7
"RI1_2011","RI1",2011,"Dicathais orbita",3,1,"Rottnest Island","Leeuwin",-32,116,13,1606,0.544068044350276,13
"RI1_2011","RI1",2011,"Heliocidaris erythrogramma",1,1,"Rottnest Island","Leeuwin",-32,116,10,2169,0.176091259055681,10
"RI1_2011","RI1",2011,"Phyllacanthus irregularis",2,1,"Rottnest Island","Leeuwin",-32,116,10,621,0.397940008672038,10
"RI1_2011","RI1",2011,"Chromodoris westraliensis",1,1,"Rottnest Island","Leeuwin",-32,116,9,378,0.176091259055681,9
"RI2_2008","RI2",2008,"Cenolia trichoptera",2.66666666666667,1,"Rottnest Island","Leeuwin",-32,116,4,1923,0.500602350569185,4
"RI2_2008","RI2",2008,"Centrostephanus tenuispinus",4.25,1,"Rottnest Island","Leeuwin",-32,116,15,395,0.676693609624867,15
"RI2_2008","RI2",2008,"Chromodoris westraliensis",3.5,1,"Rottnest Island","Leeuwin",-32,116,15,378,0.602059991327962,15
"RI2_2008","RI2",2008,"Dicathais orbita",9.5,1,"Rottnest Island","Leeuwin",-32,116,13,1606,1,13
"RI2_2008","RI2",2008,"Fromia polypora",3.4,1,"Rottnest Island","Leeuwin",-32,116,15,553,0.591064607026499,15
"RI2_2008","RI2",2008,"Phyllacanthus irregularis",3.8,1,"Rottnest Island","Leeuwin",-32,116,12,621,0.633468455579587,12
"RI2_2008","RI2",2008,"Plectaster decanus",1,1,"Rottnest Island","Leeuwin",-32,116,7,659,0.176091259055681,7
"RI2_2008","RI2",2008,"Heliocidaris erythrogramma",4.75,1.5,"Rottnest Island","Leeuwin",-32,116,14,2169,0.740362689494244,14
"RI2_2008","RI2",2008,"Turbo kenwilliamsi",2.5,1,"Rottnest Island","Leeuwin",-32,116,12,300,0.477121254719662,12
"RI2_2008","RI2",2008,"Pentagonaster duebeni",1,1,"Rottnest Island","Leeuwin",-32,116,7,952,0.176091259055681,7
"RI2_2008","RI2",2008,"Panulirus cygnus",1,1,"Rottnest Island","Leeuwin",-32,116,9,380,0.176091259055681,9
"RI14_2008","RI14",2008,"Dicathais orbita",8,3,"Rottnest Island","Leeuwin",-32,116,7,1606,0.977723605288848,7
"RI14_2008","RI14",2008,"Fromia polypora",4,2,"Rottnest Island","Leeuwin",-32,116,7,553,0.698970004336019,7
"RI14_2008","RI14",2008,"Turbo torquatus",14.3333333333333,1,"Rottnest Island","Leeuwin",-32,116,7,1239,1.17123875626127,7
"RI14_2008","RI14",2008,"Centrostephanus tenuispinus",1,1,"Rottnest Island","Leeuwin",-32,116,7,395,0.176091259055681,7
"RI14_2008","RI14",2008,"Panulirus cygnus",4,1,"Rottnest Island","Leeuwin",-32,116,6,380,0.653212513775344,6
"RI14_2008","RI14",2008,"Turbo kenwilliamsi",6,1.33333333333333,"Rottnest Island","Leeuwin",-32,116,7,300,0.823908740944319,7
"RI18_2008","RI18",2008,"Chromodoris westraliensis",1.5,1,"Rottnest Island","Leeuwin",-32,116,7,378,0.301029995663981,7
"RI18_2008","RI18",2008,"Dicathais orbita",3.5,1,"Rottnest Island","Leeuwin",-32,116,8,1606,0.602059991327962,8
"RI18_2008","RI18",2008,"Heliocidaris erythrogramma",7,1,"Rottnest Island","Leeuwin",-32,116,7,2169,0.8750612633917,7
"RI18_2008","RI18",2008,"Turbo kenwilliamsi",3,2,"Rottnest Island","Leeuwin",-32,116,8,300,0.602059991327962,8
"RI18_2008","RI18",2008,"Turbo torquatus",12.6666666666667,1,"Rottnest Island","Leeuwin",-32,116,8,1239,1.1194758409068,8
"RI18_2008","RI18",2008,"Fromia polypora",1.33333333333333,1,"Rottnest Island","Leeuwin",-32,116,6,553,0.263241434774581,6
"RI18_2008","RI18",2008,"Phyllacanthus irregularis",3,1,"Rottnest Island","Leeuwin",-32,116,8,621,0.544068044350276,8
"RI5_2008","RI5",2008,"Centrostephanus tenuispinus",6,4,"Rottnest Island","Leeuwin",-32,116,14,395,0.903089986991944,14
"RI5_2008","RI5",2008,"Dicathais orbita",1.66666666666667,1.66666666666667,"Rottnest Island","Leeuwin",-32,116,13,1606,0.397940008672038,13
"RI5_2008","RI5",2008,"Fromia polypora",3.75,1.5,"Rottnest Island","Leeuwin",-32,116,13,553,0.653212513775344,13
"RI5_2008","RI5",2008,"Panulirus cygnus",1,1,"Rottnest Island","Leeuwin",-32,116,5,380,0.176091259055681,5
"RI5_2008","RI5",2008,"Phyllacanthus irregularis",6,1,"Rottnest Island","Leeuwin",-32,116,12,621,0.812913356642856,12
"RI5_2008","RI5",2008,"Turbo kenwilliamsi",2,1,"Rottnest Island","Leeuwin",-32,116,11,300,0.397940008672038,11
"RI5_2008","RI5",2008,"Chromodoris westraliensis",1,1,"Rottnest Island","Leeuwin",-32,116,13,378,0.176091259055681,13
"RI5_2008","RI5",2008,"Heliocidaris erythrogramma",5,1,"Rottnest Island","Leeuwin",-32,116,12,2169,0.740362689494244,12
"RI5_2008","RI5",2008,"Turbo torquatus",2,1,"Rottnest Island","Leeuwin",-32,116,9,1239,0.397940008672038,9
"RI5_2008","RI5",2008,"Pentagonaster duebeni",1.5,1,"Rottnest Island","Leeuwin",-32,116,5,952,0.301029995663981,5
"RI5_2008","RI5",2008,"Phyllidiella pustulosa",1,1,"Rottnest Island","Leeuwin",-32,116,5,403,0.176091259055681,5
"RI5_2008","RI5",2008,"Turbo jourdani",2,1,"Rottnest Island","Leeuwin",-32,116,4,92,0.397940008672038,4
"RI7_2008","RI7",2008,"Turbo kenwilliamsi",1,1,"Rottnest Island","Leeuwin",-32,116,5,300,0.176091259055681,5
"RI7_2008","RI7",2008,"Chromodoris westraliensis",2,1,"Rottnest Island","Leeuwin",-32,116,6,378,0.397940008672038,6
"RI7_2008","RI7",2008,"Dicathais orbita",3,1,"Rottnest Island","Leeuwin",-32,116,5,1606,0.544068044350276,5
"RI7_2008","RI7",2008,"Heliocidaris erythrogramma",7,2,"Rottnest Island","Leeuwin",-32,116,5,2169,0.903089986991944,5
"WA39_2010","WA39",2010,"Phyllacanthus irregularis",4,1,"Marmion","Houtman",-32,116,4,621,0.653212513775344,4
"WA39_2010","WA39",2010,"Turbo torquatus",2,1,"Marmion","Houtman",-32,116,4,1239,0.397940008672038,4
"WA42_2010","WA42",2010,"Turbo torquatus",3,3,"Marmion","Houtman",-32,116,6,1239,0.653212513775344,6
"RI6_2008","RI6",2008,"Australostichopus mollis",2,1,"Rottnest Island","Leeuwin",-32,116,4,651,0.397940008672038,4
"RI6_2008","RI6",2008,"Dicathais orbita",1,1,"Rottnest Island","Leeuwin",-32,116,12,1606,0.176091259055681,12
"RI6_2008","RI6",2008,"Panulirus cygnus",1,1,"Rottnest Island","Leeuwin",-32,116,11,380,0.176091259055681,11
"WA43_2009","WA43",2009,"Australostichopus mollis",3,1,"Marmion","Houtman",-32,116,4,651,0.544068044350276,4
"WA43_2009","WA43",2009,"Turbo torquatus",2,2,"Marmion","Houtman",-32,116,4,1239,0.477121254719662,4
"WA43_2008","WA43",2008,"Australostichopus mollis",2,1,"Marmion","Houtman",-32,116,4,651,0.397940008672038,4
"WA43_2008","WA43",2008,"Turbo torquatus",3,2,"Marmion","Houtman",-32,116,4,1239,0.602059991327962,4
"RI19_2010","RI19",2010,"Chromodoris westraliensis",1.5,1.5,"Rottnest Island","Leeuwin",-32,116,9,378,0.352182518111362,9
"RI19_2010","RI19",2010,"Turbo torquatus",8,1,"Rottnest Island","Leeuwin",-32,116,4,1239,0.929418925714293,4
"RI19_2010","RI19",2010,"Australostichopus mollis",1,1,"Rottnest Island","Leeuwin",-32,116,7,651,0.176091259055681,7
"RI19_2009","RI19",2009,"Chromodoris westraliensis",2,1.5,"Rottnest Island","Leeuwin",-32,116,9,378,0.439332693830263,9
"RI19_2009","RI19",2009,"Panulirus cygnus",3,1,"Rottnest Island","Leeuwin",-32,116,6,380,0.544068044350276,6
"RI19_2009","RI19",2009,"Phyllacanthus irregularis",2,1,"Rottnest Island","Leeuwin",-32,116,5,621,0.397940008672038,5
"RI19_2009","RI19",2009,"Turbo torquatus",2,1,"Rottnest Island","Leeuwin",-32,116,4,1239,0.397940008672038,4
"RI19_2009","RI19",2009,"Australostichopus mollis",3,1,"Rottnest Island","Leeuwin",-32,116,7,651,0.544068044350276,7
"RI20_2009","RI20",2009,"Chromodoris westraliensis",5,3.66666666666667,"Rottnest Island","Leeuwin",-32,115,4,378,0.834632606336092,4
"RI20_2009","RI20",2009,"Dicathais orbita",5,2,"Rottnest Island","Leeuwin",-32,115,4,1606,0.778151250383644,4
"RI20_2009","RI20",2009,"Centrostephanus tenuispinus",5,3,"Rottnest Island","Leeuwin",-32,115,4,395,0.812913356642856,4
"RI20_2009","RI20",2009,"Fromia polypora",2,2,"Rottnest Island","Leeuwin",-32,115,4,553,0.477121254719662,4
"RI20_2009","RI20",2009,"Phyllacanthus irregularis",1,1,"Rottnest Island","Leeuwin",-32,115,4,621,0.176091259055681,4
"RI12_2009","RI12",2009,"Chromodoris westraliensis",3,1.66666666666667,"Rottnest Island","Leeuwin",-32,115,6,378,0.583576585633949,6
"RI12_2009","RI12",2009,"Fromia polypora",18,9.5,"Rottnest Island","Leeuwin",-32,115,6,553,1.35698140099313,6
"RI12_2009","RI12",2009,"Centrostephanus tenuispinus",3,1,"Rottnest Island","Leeuwin",-32,115,5,395,0.544068044350276,5
"RI16_2010","RI16",2010,"Centrostephanus tenuispinus",9,4,"Rottnest Island","Leeuwin",-32,116,10,395,1.04139268515823,10
"RI16_2010","RI16",2010,"Fromia polypora",3.25,1.5,"Rottnest Island","Leeuwin",-32,116,11,553,0.602059991327962,11
"RI16_2010","RI16",2010,"Phyllacanthus irregularis",6.66666666666667,1,"Rottnest Island","Leeuwin",-32,116,11,621,0.855317205195943,11
"RI16_2010","RI16",2010,"Turbo kenwilliamsi",4,1,"Rottnest Island","Leeuwin",-32,116,5,300,0.653212513775344,5
"RI16_2010","RI16",2010,"Heliocidaris erythrogramma",8.75,1,"Rottnest Island","Leeuwin",-32,116,11,2169,0.966141732739033,11
"RI16_2010","RI16",2010,"Cenolia trichoptera",2,1,"Rottnest Island","Leeuwin",-32,116,6,1923,0.397940008672038,6
"RI16_2010","RI16",2010,"Chromodoris westraliensis",3,1,"Rottnest Island","Leeuwin",-32,116,10,378,0.544068044350276,10
"RI16_2010","RI16",2010,"Pseudonepanthia troughtoni",1,1,"Rottnest Island","Leeuwin",-32,116,7,341,0.176091259055681,7
"RI16_2010","RI16",2010,"Dicathais orbita",3.5,1,"Rottnest Island","Leeuwin",-32,116,11,1606,0.602059991327962,11
"RI16_2010","RI16",2010,"Turbo torquatus",3,1,"Rottnest Island","Leeuwin",-32,116,10,1239,0.544068044350276,10
"RI16_2009","RI16",2009,"Cenolia trichoptera",7,1,"Rottnest Island","Leeuwin",-32,116,6,1923,0.8750612633917,6
"RI16_2009","RI16",2009,"Dicathais orbita",2,1,"Rottnest Island","Leeuwin",-32,116,11,1606,0.397940008672038,11
"RI16_2009","RI16",2009,"Pentagonaster duebeni",2,1,"Rottnest Island","Leeuwin",-32,116,8,952,0.397940008672038,8
"RI16_2009","RI16",2009,"Phyllacanthus irregularis",1,1,"Rottnest Island","Leeuwin",-32,116,11,621,0.176091259055681,11
"RI16_2009","RI16",2009,"Pseudonepanthia troughtoni",2,1,"Rottnest Island","Leeuwin",-32,116,7,341,0.397940008672038,7
"RI16_2009","RI16",2009,"Turbo torquatus",1,1,"Rottnest Island","Leeuwin",-32,116,10,1239,0.176091259055681,10
"RI16_2008","RI16",2008,"Fromia polypora",2,1.5,"Rottnest Island","Leeuwin",-32,116,11,553,0.439332693830263,11
"RI16_2008","RI16",2008,"Pentagonaster duebeni",3,1,"Rottnest Island","Leeuwin",-32,116,8,952,0.544068044350276,8
"RI16_2008","RI16",2008,"Turbo torquatus",1,1,"Rottnest Island","Leeuwin",-32,116,10,1239,0.176091259055681,10
"RI16_2008","RI16",2008,"Chromodoris westraliensis",2,1,"Rottnest Island","Leeuwin",-32,116,10,378,0.397940008672038,10
"RI16_2008","RI16",2008,"Dicathais orbita",1,1,"Rottnest Island","Leeuwin",-32,116,11,1606,0.176091259055681,11
"RI16_2008","RI16",2008,"Heliocidaris erythrogramma",1,1,"Rottnest Island","Leeuwin",-32,116,11,2169,0.176091259055681,11
"RI16_2008","RI16",2008,"Phyllacanthus irregularis",3,1,"Rottnest Island","Leeuwin",-32,116,11,621,0.544068044350276,11
"RI23_2010","RI23",2010,"Cenolia trichoptera",5.5,1,"Rottnest Island","Leeuwin",-32,116,9,1923,0.778151250383644,9
"RI23_2010","RI23",2010,"Centrostephanus tenuispinus",36.75,7,"Rottnest Island","Leeuwin",-32,116,14,395,1.60476588470389,14
"RI23_2010","RI23",2010,"Chromodoris westraliensis",2.33333333333333,1,"Rottnest Island","Leeuwin",-32,116,15,378,0.45229767099463,15
"RI23_2010","RI23",2010,"Fromia polypora",9,4,"Rottnest Island","Leeuwin",-32,116,15,553,1.04139268515823,15
"RI23_2010","RI23",2010,"Heliocidaris erythrogramma",3,1,"Rottnest Island","Leeuwin",-32,116,9,2169,0.544068044350276,9
"RI23_2010","RI23",2010,"Phyllacanthus irregularis",2.25,1.5,"Rottnest Island","Leeuwin",-32,116,12,621,0.477121254719662,12
"RI23_2010","RI23",2010,"Astralium tentorium",2.5,1,"Rottnest Island","Leeuwin",-32,116,10,221,0.477121254719662,10
"RI23_2010","RI23",2010,"Dicathais orbita",2.66666666666667,1,"Rottnest Island","Leeuwin",-32,116,13,1606,0.500602350569185,13
"RI23_2010","RI23",2010,"Comatula purpurea",2.5,1,"Rottnest Island","Leeuwin",-32,116,4,36,0.477121254719662,4
"RI23_2010","RI23",2010,"Phyllidiella pustulosa",1,1,"Rottnest Island","Leeuwin",-32,116,9,403,0.176091259055681,9
"RI23_2010","RI23",2010,"Pseudonepanthia troughtoni",3,1,"Rottnest Island","Leeuwin",-32,116,15,341,0.544068044350276,15
"RI23_2010","RI23",2010,"Nectria macrobrachia",1,1,"Rottnest Island","Leeuwin",-32,116,4,206,0.176091259055681,4
"RI23_2010","RI23",2010,"Turbo torquatus",2,1,"Rottnest Island","Leeuwin",-32,116,6,1239,0.397940008672038,6
"RI23_2010","RI23",2010,"Turbo kenwilliamsi",3.5,1,"Rottnest Island","Leeuwin",-32,116,9,300,0.602059991327962,9
"RI23_2009","RI23",2009,"Centrostephanus tenuispinus",10.6666666666667,7,"Rottnest Island","Leeuwin",-32,116,14,395,1.15126767533065,14
"RI23_2009","RI23",2009,"Chromodoris westraliensis",3,1,"Rottnest Island","Leeuwin",-32,116,15,378,0.544068044350276,15
"RI23_2009","RI23",2009,"Comatula purpurea",1,1,"Rottnest Island","Leeuwin",-32,116,4,36,0.176091259055681,4
"RI23_2009","RI23",2009,"Dicathais orbita",4,1,"Rottnest Island","Leeuwin",-32,116,13,1606,0.653212513775344,13
"RI23_2009","RI23",2009,"Fromia polypora",4.66666666666667,4,"Rottnest Island","Leeuwin",-32,116,15,553,0.823908740944319,15
"RI23_2009","RI23",2009,"Heliocidaris erythrogramma",9,1,"Rottnest Island","Leeuwin",-32,116,9,2169,0.977723605288848,9
"RI23_2009","RI23",2009,"Phyllacanthus irregularis",2.5,1.5,"Rottnest Island","Leeuwin",-32,116,12,621,0.511883360978874,12
"RI23_2009","RI23",2009,"Pseudonepanthia troughtoni",1,1,"Rottnest Island","Leeuwin",-32,116,15,341,0.176091259055681,15
"RI23_2009","RI23",2009,"Turbo torquatus",6,1,"Rottnest Island","Leeuwin",-32,116,6,1239,0.812913356642856,6
"RI23_2009","RI23",2009,"Turbo kenwilliamsi",8,1,"Rottnest Island","Leeuwin",-32,116,9,300,0.929418925714293,9
"RI23_2009","RI23",2009,"Astralium tentorium",1,1,"Rottnest Island","Leeuwin",-32,116,10,221,0.176091259055681,10
"RI23_2009","RI23",2009,"Nectria macrobrachia",1,1,"Rottnest Island","Leeuwin",-32,116,4,206,0.176091259055681,4
"RI23_2009","RI23",2009,"Phyllidiella pustulosa",2,1,"Rottnest Island","Leeuwin",-32,116,9,403,0.397940008672038,9
"RI23_2009","RI23",2009,"Cenolia trichoptera",1,1,"Rottnest Island","Leeuwin",-32,116,9,1923,0.176091259055681,9
"RI23_2008","RI23",2008,"Chromodoris westraliensis",1,1,"Rottnest Island","Leeuwin",-32,116,15,378,0.176091259055681,15
"RI23_2008","RI23",2008,"Echinaster arcystatus",1,1,"Rottnest Island","Leeuwin",-32,116,5,233,0.176091259055681,5
"RI23_2008","RI23",2008,"Echinometra mathaei",1,1,"Rottnest Island","Leeuwin",-32,116,4,1030,0.176091259055681,4
"RI23_2008","RI23",2008,"Fromia polypora",4,4,"Rottnest Island","Leeuwin",-32,116,15,553,0.778151250383644,15
"RI23_2008","RI23",2008,"Dicathais orbita",1,1,"Rottnest Island","Leeuwin",-32,116,13,1606,0.176091259055681,13
"RI23_2008","RI23",2008,"Pseudonepanthia troughtoni",1,1,"Rottnest Island","Leeuwin",-32,116,15,341,0.176091259055681,15
"RI18_2010","RI18",2010,"Fromia polypora",1,1,"Rottnest Island","Leeuwin",-32,116,6,553,0.176091259055681,6
"RI18_2010","RI18",2010,"Heliocidaris erythrogramma",1,1,"Rottnest Island","Leeuwin",-32,116,7,2169,0.176091259055681,7
"RI18_2010","RI18",2010,"Turbo torquatus",9,1,"Rottnest Island","Leeuwin",-32,116,8,1239,0.977723605288848,8
"RI18_2010","RI18",2010,"Dicathais orbita",2.5,1,"Rottnest Island","Leeuwin",-32,116,8,1606,0.477121254719662,8
"RI18_2010","RI18",2010,"Phyllacanthus irregularis",1,1,"Rottnest Island","Leeuwin",-32,116,8,621,0.176091259055681,8
"RI18_2010","RI18",2010,"Turbo kenwilliamsi",5,2,"Rottnest Island","Leeuwin",-32,116,8,300,0.778151250383644,8
"RI1_2010","RI1",2010,"Chromodoris westraliensis",1,1,"Rottnest Island","Leeuwin",-32,116,9,378,0.176091259055681,9
"RI1_2010","RI1",2010,"Dicathais orbita",4.5,1,"Rottnest Island","Leeuwin",-32,116,13,1606,0.698970004336019,13
"RI1_2010","RI1",2010,"Heliocidaris erythrogramma",1.2,1,"Rottnest Island","Leeuwin",-32,116,10,2169,0.230448921378274,10
"RI1_2010","RI1",2010,"Panulirus cygnus",3.2,1,"Rottnest Island","Leeuwin",-32,116,10,380,0.568201724066995,10
"RI1_2010","RI1",2010,"Phyllacanthus irregularis",1,1,"Rottnest Island","Leeuwin",-32,116,10,621,0.176091259055681,10
"RI1_2010","RI1",2010,"Turbo kenwilliamsi",1.5,1,"Rottnest Island","Leeuwin",-32,116,6,300,0.301029995663981,6
"RI1_2010","RI1",2010,"Phyllidiella pustulosa",1,1,"Rottnest Island","Leeuwin",-32,116,6,403,0.176091259055681,6
"RI1_2010","RI1",2010,"Centrostephanus tenuispinus",1,1,"Rottnest Island","Leeuwin",-32,116,8,395,0.176091259055681,8
"RI1_2010","RI1",2010,"Turbo torquatus",1,1,"Rottnest Island","Leeuwin",-32,116,7,1239,0.176091259055681,7
"RI21_2010","RI21",2010,"Pentagonaster duebeni",2.33333333333333,1,"Rottnest Island","Leeuwin",-32,116,5,952,0.45229767099463,5
"RI21_2010","RI21",2010,"Phyllacanthus irregularis",2.25,1,"Rottnest Island","Leeuwin",-32,116,4,621,0.439332693830263,4
"RI21_2010","RI21",2010,"Turbo kenwilliamsi",3,1,"Rottnest Island","Leeuwin",-32,116,6,300,0.544068044350276,6
"RI21_2010","RI21",2010,"Astralium tentorium",4,1,"Rottnest Island","Leeuwin",-32,116,6,221,0.653212513775344,6
"RI21_2010","RI21",2010,"Australostichopus mollis",2,1,"Rottnest Island","Leeuwin",-32,116,5,651,0.397940008672038,5
"RI21_2010","RI21",2010,"Campanile symbolicum",1.5,1,"Rottnest Island","Leeuwin",-32,116,4,176,0.301029995663981,4
"RI21_2010","RI21",2010,"Chromodoris westraliensis",3,1,"Rottnest Island","Leeuwin",-32,116,10,378,0.544068044350276,10
"RI21_2010","RI21",2010,"Turbo torquatus",2,1,"Rottnest Island","Leeuwin",-32,116,8,1239,0.397940008672038,8
"RI21_2010","RI21",2010,"Panulirus cygnus",1,1,"Rottnest Island","Leeuwin",-32,116,8,380,0.176091259055681,8
"WA42_2009","WA42",2009,"Dicathais orbita",4,3,"Marmion","Houtman",-32,116,4,1606,0.740362689494244,4
"WA42_2009","WA42",2009,"Meridiastra gunnii",4,4,"Marmion","Houtman",-32,116,4,389,0.778151250383644,4
"WA42_2009","WA42",2009,"Turbo torquatus",8,3,"Marmion","Houtman",-32,116,6,1239,0.977723605288848,6
"WA42_2008","WA42",2008,"Meridiastra gunnii",6.5,4,"Marmion","Houtman",-32,116,4,389,0.929418925714293,4
"WA42_2008","WA42",2008,"Turbo torquatus",8,3,"Marmion","Houtman",-32,116,6,1239,0.977723605288848,6
"WA39_2009","WA39",2009,"Phyllacanthus irregularis",4,1,"Marmion","Houtman",-32,116,4,621,0.653212513775344,4
"WA39_2009","WA39",2009,"Turbo torquatus",2,1,"Marmion","Houtman",-32,116,4,1239,0.397940008672038,4
"WA39_2008","WA39",2008,"Turbo torquatus",1,1,"Marmion","Houtman",-32,116,4,1239,0.176091259055681,4
"WA39_2008","WA39",2008,"Phyllacanthus irregularis",1,1,"Marmion","Houtman",-32,116,4,621,0.176091259055681,4
"WA28_2009","WA28",2009,"Australostichopus mollis",4.25,1,"Shoalwater","Leeuwin",-32,116,4,651,0.676693609624867,4
"WA28_2009","WA28",2009,"Campanile symbolicum",4,1,"Shoalwater","Leeuwin",-32,116,5,176,0.653212513775344,5
"WA28_2009","WA28",2009,"Dicathais orbita",1,1,"Shoalwater","Leeuwin",-32,116,5,1606,0.176091259055681,5
"WA28_2009","WA28",2009,"Heliocidaris erythrogramma",16.5,3,"Shoalwater","Leeuwin",-32,116,8,2169,1.25527250510331,8
"WA28_2009","WA28",2009,"Turbo torquatus",2,1,"Shoalwater","Leeuwin",-32,116,8,1239,0.397940008672038,8
"WA28_2009","WA28",2009,"Coscinasterias muricata",4.33333333333333,1.5,"Shoalwater","Leeuwin",-32,116,4,424,0.706148588963142,4
"WA28_2008","WA28",2008,"Heliocidaris erythrogramma",37.25,3,"Shoalwater","Leeuwin",-32,116,8,2169,1.58827170684233,8
"WA28_2008","WA28",2008,"Petricia vernicina",1,1,"Shoalwater","Leeuwin",-32,116,4,1072,0.176091259055681,4
"WA28_2008","WA28",2008,"Turbo torquatus",2.5,1,"Shoalwater","Leeuwin",-32,116,8,1239,0.477121254719662,8
"WA28_2008","WA28",2008,"Panulirus cygnus",1,1,"Shoalwater","Leeuwin",-32,116,6,380,0.176091259055681,6
"WA28_2008","WA28",2008,"Australostichopus mollis",2.5,1,"Shoalwater","Leeuwin",-32,116,4,651,0.477121254719662,4
"WA28_2008","WA28",2008,"Dicathais orbita",2,1,"Shoalwater","Leeuwin",-32,116,5,1606,0.397940008672038,5
"WA28_2008","WA28",2008,"Campanile symbolicum",3,1,"Shoalwater","Leeuwin",-32,116,5,176,0.544068044350276,5
"WA28_2008","WA28",2008,"Coscinasterias muricata",2,1.5,"Shoalwater","Leeuwin",-32,116,4,424,0.439332693830263,4
"WA28_2008","WA28",2008,"Phyllacanthus irregularis",1,1,"Shoalwater","Leeuwin",-32,116,4,621,0.176091259055681,4
"WA30_2009","WA30",2009,"Chromodoris westraliensis",1,1,"Shoalwater","Leeuwin",-32,116,4,378,0.176091259055681,4
"WA30_2009","WA30",2009,"Coscinasterias muricata",1,1,"Shoalwater","Leeuwin",-32,116,4,424,0.176091259055681,4
"WA30_2009","WA30",2009,"Panulirus cygnus",4,1,"Shoalwater","Leeuwin",-32,116,5,380,0.653212513775344,5
"WA30_2009","WA30",2009,"Turbo torquatus",3,1,"Shoalwater","Leeuwin",-32,116,5,1239,0.544068044350276,5
"WA30_2009","WA30",2009,"Heliocidaris erythrogramma",3,3,"Shoalwater","Leeuwin",-32,116,5,2169,0.653212513775344,5
"RI2_2009","RI2",2009,"Cenolia trichoptera",1.5,1,"Rottnest Island","Leeuwin",-32,116,4,1923,0.301029995663981,4
