species_name,slope,intercept,p_value,decade_change_lwr,decade_change_upr,se,sd_residuals,aic,bic,sig,decade_change,thirtyyear_change,fourteenyear_change,biogeog,taxon,class,max_depth,max_length,endemism,IUCN,IUCN_category,date_assessed,slope_category,new
Hypoplectrodes annulatus,0.0032482017387652686,-8.141292729167821,0.14685835260529254,-2.5691506943229787,19.19760969613471,0.0022339966151120687,0.2843147524955389,227.1107278431614,242.7539144193235,,7.766063062083724,27.04057642958632,NA,temperate (warm),Vertebrate,Actinopterygii,100,30,endemic,Not Evaluated,Not applicable,Not Evaluated,increasing,Least Concern
Hypoplectrodes maccullochi,0.009912540942628252,-20.322310185041225,2.3133704081460966e-6,14.333293970382446,38.063253373805814,0.0020894615383835447,0.46283749510856115,2370.1176742868342,2391.306038307476,***,25.63927146594972,107.58755329130283,NA,temperate (warm),Vertebrate,Actinopterygii,50,45,endemic,Not Evaluated,Not applicable,Not Evaluated,increasing,Least Concern
Hypoplectrodes nigroruber,0.0048195509049070604,-11.032252099007756,0.002190256853820978,4.090609929510568,19.944258720527813,0.0015706388462011123,0.3561268342443625,1632.6719256555448,1654.0765585612676,**,11.736614624583936,42.63484317613462,NA,temperate (warm),Vertebrate,Actinopterygii,35,30,endemic,Least Concern,Not applicable,10/06/2022,increasing,Least Concern
Hyporhamphus australis,-0.0035829564781449863,7.160728026841539,0.03775743067069876,-14.78879699780277,-0.49516731928826074,0.0017180794552286824,0.20800675673534919,17.127808028254236,32.803383445346824,*,-7.918913466142639,-23.202798831232634,NA,temperate (warm),Vertebrate,Actinopterygii,30,52,endemic,Not Evaluated,Not applicable,Not Evaluated,declining,Near Threatened
Istigobius hoesei,0.023897569353825317,-48.472372172579576,3.7728647774752883e-14,50.93447801331171,99.14203001798928,0.003070833794449592,0.4113961519700155,788.3995408044864,805.768026479371,***,73.37069634536418,481.7310156540876,NA,temperate (warm),Vertebrate,Actinopterygii,7,6,endemic,Not Evaluated,Not applicable,Not Evaluated,increasing,Least Concern
Kyphosus cornelii,0.02081017975821119,-42.21579005589264,1.8584855010088225e-7,35.126856457405715,92.95761457237563,0.003947017627890364,0.5424450885009123,1270.735327092816,1288.7404857749777,***,61.473700294150845,363.3676948201619,NA,temperate (warm),Vertebrate,Actinopterygii,20,70,endemic,Not Evaluated,Not applicable,Not Evaluated,increasing,Least Concern
Labracinus lineatus,0.024936518228686966,-51.4428036855922,4.0901190639809414e-13,52.69522614217033,106.49279610787154,0.003343924852782042,0.4205139882422527,653.969296241466,670.8036563458526,***,77.56819590912399,528.01292697639,NA,temperate (warm),Vertebrate,Actinopterygii,30,25,endemic,Least Concern,Not applicable,22/07/2021,increasing,Least Concern
Latridopsis forsteri,0.002979529446090793,-7.537530367540031,0.02649288842819215,0.8098854931762746,13.785642853113963,0.0013414620486457147,0.41035827003872444,1994.6794745573761,2016.1503088468737,*,7.101436156523556,24.550347128119,NA,temperate (cool),Vertebrate,Actinopterygii,60,65,endemic,Not Evaluated,Not applicable,Not Evaluated,increasing,Least Concern
Mecaenichthys immaculatus,0.008131171708994042,-17.45734579234208,1.0788312201905061e-4,9.730147662065153,32.524895534445875,0.0020911482960979345,0.35252945049148865,1075.5797657713554,1095.293917044014,***,20.590117156816294,82.05285527077768,NA,temperate (warm),Vertebrate,Actinopterygii,30,15,endemic,Not Evaluated,Not applicable,Not Evaluated,increasing,Least Concern
Meuschenia australis,-9.125545464720051e-4,0.13336661442377876,0.45387838699315985,-7.316942994877877,3.454303024117203,0.0012180889469284569,0.3754842025429874,1552.2469617906256,1573.4784529136805,,-2.0793123767533848,-6.502875469235006,NA,temperate (cool),Vertebrate,Actinopterygii,20,32,endemic,Least Concern,Not applicable,17/07/2017,declining,Near Threatened
Meuschenia flavolineata,-1.8919713919201577e-5,-1.439402511350128,0.9865168217820279,-4.967879526240155,5.135936086975901,0.0011194278643633176,0.3478051134959192,2411.205729070685,2434.473008933743,,-0.04355476339198489,-0.13930847947455663,NA,temperate (warm),Vertebrate,Actinopterygii,30,30,endemic,Least Concern,Not applicable,17/07/2017,declining,Near Threatened
Meuschenia freycineti,0.0026155990767139214,-6.856853938542007,0.0077916847039407496,1.6025461779684753,11.02157648884682,9.822322929080537e-4,0.3542241000283108,2777.021824635626,2800.8519342445493,**,6.207696764212512,21.254864448216047,NA,temperate (cool),Vertebrate,Actinopterygii,50,60,endemic,Least Concern,Not applicable,17/07/2017,increasing,Least Concern
Meuschenia galii,0.002096713293308773,-5.844309069562753,0.17193159702572286,-2.0727317623508537,12.468428325598769,0.001533879882480653,0.2997699420878179,699.4138122947595,719.4333402536109,,4.946300310719407,16.70644101950843,NA,temperate (warm),Vertebrate,Actinopterygii,30,35,endemic,Least Concern,Not applicable,17/07/2017,increasing,Least Concern
Meuschenia hippocrepis,0.002174479254815868,-5.717474987459889,0.16934253056546317,-2.107712417656391,12.912261973454713,0.0015814737115669249,0.3729811638071136,1908.9258568863697,1930.479168324678,,5.1343883830516575,17.377089412017185,NA,temperate (cool),Vertebrate,Actinopterygii,18,51,endemic,Least Concern,Not applicable,29/01/2009,increasing,Least Concern
Meuschenia trachylepis,0.006687969194381616,-14.857415522360938,0.0017771459834453542,5.9368523154482595,28.443555579622952,0.0021343569373811345,0.36293811667822146,1154.2053935370823,1174.0958185422892,**,16.64864327676334,63.68731096404975,NA,temperate (warm),Vertebrate,Actinopterygii,40,40,endemic,Least Concern,Not applicable,17/07/2017,increasing,Least Concern
Meuschenia venusta,-0.0023881159630480334,3.038861284450901,0.044060677489985926,-10.270769464290456,-0.16019198474982757,0.0011829246371640775,0.18655235783086782,-118.1040268899832,-101.16638398710973,*,-5.350387480764976,-16.135089240531542,NA,temperate (warm),Vertebrate,Actinopterygii,20,21,endemic,Least Concern,Not applicable,17/07/2017,declining,Near Threatened
Neatypus obliquus,0.010481984257759492,-21.997511157444297,0.014263756234512422,5.014682848240651,54.30843265045555,0.0042638445464908605,0.5452498883220905,1099.868627029856,1117.341375775258,*,27.297490609974556,116.48284973266342,NA,temperate (warm),Vertebrate,Actinopterygii,200,24,endemic,Not Evaluated,Not applicable,Not Evaluated,increasing,Least Concern
Nelusetta ayraud,-0.0025057477628239832,3.654989215230406,0.32993679837128986,-15.940795996012206,5.998512703394131,0.002569294620622696,0.33510455398739664,491.77580828216537,508.618208590264,,-5.606405919395681,-16.858841526802514,NA,temperate (warm),Vertebrate,Actinopterygii,92,71,endemic,Least Concern,Not applicable,17/07/2017,declining,Near Threatened
Neoodax balteatus,-0.002502607325995186,3.6661347007846468,0.030670641355313777,-10.401961018225665,-0.5397952252495624,0.0011569305603557484,0.365585126187813,1963.1475713965915,1985.0940246491514,*,-5.599579955683888,-16.83960077451403,NA,temperate (cool),Vertebrate,Actinopterygii,20,14,endemic,Least Concern,Not applicable,18/09/2009,declining,Near Threatened
Neosebastes scorpaenoides,0.007546601323807801,-16.41135804551605,7.169351933042674e-6,10.339335715524372,28.2926161740342,0.0016702168245699045,0.4092818971197997,1029.871184264215,1048.7761178736498,***,18.97782165533909,74.37781934629658,NA,temperate (cool),Vertebrate,Actinopterygii,140,40,endemic,Not Evaluated,Not applicable,Not Evaluated,increasing,Least Concern
Notolabrus gymnogenis,0.00420535011594282,-8.944040346690846,3.2440670833367113e-4,4.515972301134522,16.124628387333235,0.0011669008323996475,0.24562306833996017,728.3427751902825,749.7422700092359,***,10.167501759865804,36.32364940564201,NA,temperate (warm),Vertebrate,Actinopterygii,40,49,endemic,Least Concern,Not applicable,12/06/2008,increasing,Least Concern
Notolabrus parilus,0.002312667698642124,-5.097032430396499,0.13590286844985555,-1.6539095985876595,13.108763334285998,0.0015494966918345576,0.25189040819910585,547.1436424561083,566.838156968662,,5.469448960661589,18.578340020043374,NA,temperate (warm),Vertebrate,Actinopterygii,20,49,endemic,Least Concern,Not applicable,12/06/2008,increasing,Least Concern
Notolabrus tetricus,0.00973919956199268,-19.7752799429169,1.9184888417298162e-36,20.926889119069454,29.497418390764224,7.586422545604255e-4,0.26109352064093805,1264.999050218019,1288.153554480519,***,25.138802754963635,104.95305016446397,NA,temperate (cool),Vertebrate,Actinopterygii,160,50,endemic,Least Concern,Not applicable,12/06/2008,increasing,Least Concern
Olisthops cyanomelas,0.008622593097030264,-18.38637524687757,2.0054471081228768e-18,16.689491515884583,27.47355996814714,9.793130766412347e-4,0.38904710366873757,4642.322012144733,4667.298297225916,***,21.962391311432125,88.76565488722767,NA,temperate (warm),Vertebrate,Actinopterygii,30,55,endemic,Least Concern,Not applicable,18/09/2009,increasing,Least Concern
Omegophora armilla,-7.154509640767628e-4,-0.29117203677487413,0.6656655428249223,-8.710603573694407,5.991404005501429,0.0016543750258439579,0.2246465841974604,22.73242228069215,38.386434303245224,,-1.6338915172562438,-5.135096526686863,NA,temperate (cool),Vertebrate,Actinopterygii,146,25,endemic,Least Concern,Not applicable,7/06/2011,declining,Near Threatened
Ophthalmolepis lineolatus,0.0012401934839520383,-3.2252352740668924,0.39209209204553463,-3.6158606113349303,9.849553438711819,0.0014488205470694375,0.3850831011315763,2997.1012718164066,3020.119198006288,,2.896815647615917,9.568619918138209,NA,temperate (warm),Vertebrate,Actinopterygii,30,41,endemic,Least Concern,Not applicable,12/06/2008,increasing,Least Concern
Optivus agastos,0.013735627412085706,-28.906841133712543,1.997756746823595e-7,22.003972034998196,54.290283908340456,0.0026011857597711165,0.36813138133089635,540.0970566036264,556.8253962304929,***,37.200683246203624,175.13134876011114,NA,temperate (warm),Vertebrate,Actinopterygii,146,12,endemic,Least Concern,Not applicable,26/12/2019,increasing,Least Concern
Orectolobus halei,0.010405107226700462,-22.27606302534164,1.609746388042097e-6,15.314186076428454,40.02945759535492,0.0021514851619418014,0.3221842975344065,706.3671952459658,725.0855919893434,***,27.072353127390524,115.26004724322641,NA,temperate (warm),Vertebrate,Chondrichthyes,50,300,endemic,Least Concern,Not applicable,23/03/2015,increasing,Least Concern
Orectolobus maculatus,0.00921952510220826,-19.91072882540866,2.8967960293645372e-5,12.000163029750565,36.51231991721334,0.0021927237705599394,0.34638540208361024,873.4880482107735,892.6394281400119,***,23.650321820435618,97.25353876314534,NA,temperate (warm),Vertebrate,Chondrichthyes,110,320,endemic,Least Concern,Not applicable,23/03/2015,increasing,Least Concern
Orectolobus ornatus,0.006958553615140808,-15.32725177028448,0.016163143608960845,3.0644323084784673,33.6787133503249,0.0028815182901793766,0.3314723946130893,426.48659126085863,442.9413199801876,*,17.37768400841339,66.983559977906,NA,temperate (warm),Vertebrate,Chondrichthyes,100,290,endemic,Least Concern,Not applicable,20/02/2015,increasing,Least Concern
Ostorhinchus limenus,0.01852593088471893,-37.74870878601175,6.634946862087236e-10,34.004633070619924,75.14542752467868,0.002966355269893573,0.4924789388325555,1632.5154252856437,1651.8475522167885,***,53.20019174087557,291.58837301233535,NA,temperate (warm),Vertebrate,Actinopterygii,30,14,endemic,Not Evaluated,Not applicable,Not Evaluated,increasing,Least Concern
Ostorhinchus victoriae,0.002216220436972918,-5.607165509497858,0.5592732261337884,-11.321380897331776,24.883622278084083,0.003793094325442186,0.49143314887795697,973.7162069307951,991.1545024054847,,5.235484377465348,17.738650577675223,NA,temperate (warm),Vertebrate,Actinopterygii,20,14,endemic,Least Concern,Not applicable,5/02/2021,increasing,Least Concern
Othos dentex,-0.005532269873570545,9.712556433485801,0.10260710800223675,-24.41728931390031,2.5491675259782887,0.0033804109901822434,0.33058159729488285,359.04031103764027,374.7692917874323,,-11.960553953262407,-33.47768352428414,NA,temperate (warm),Vertebrate,Actinopterygii,30,76,endemic,Not Evaluated,Not applicable,Not Evaluated,declining,Near Threatened
Parablennius tasmanianus,-3.4523791452104464e-4,-0.12121779369811074,0.7526690346965265,-5.575060730066722,4.233789587457944,0.0010949643383236644,0.20186717379897157,-19.9655730186023,-2.866524933634544,,-0.79178838588654,-2.5117248040945817,NA,temperate (cool),Vertebrate,Actinopterygii,10,13,endemic,Least Concern,Not applicable,27/03/2009,declining,Near Threatened
Parapercis haackei,0.01525728425523986,-31.573859379231063,1.3219348321757255e-4,18.8368748848005,69.9004240017412,0.003960359514311686,0.4568823285184569,857.1819816655644,874.2960673622277,***,42.093052011593144,207.77482721406514,NA,temperate (warm),Vertebrate,Actinopterygii,35,11,endemic,Not Evaluated,Not applicable,Not Evaluated,increasing,Least Concern
Parapercis ramsayi,0.010449629465958682,-22.280200169235886,0.0012889749957761716,9.977770058409352,47.125407848279224,0.0032241095043307557,0.3746753810689354,492.8689984842152,509.09613453712967,**,27.202689728195388,115.96737165652686,NA,temperate (warm),Vertebrate,Actinopterygii,80,20,endemic,Not Evaluated,Not applicable,Not Evaluated,increasing,Least Concern
Paraplesiops meleagris,0.00760011530633617,-16.499628126355027,8.118487880303354e-4,7.563233074487163,31.928449565760825,0.002262148992996267,0.39265926814850227,1262.1021898012636,1281.7010822304032,***,19.124517081067985,75.06675821404684,NA,temperate (warm),Vertebrate,Actinopterygii,40,36,endemic,Least Concern,Not applicable,21/04/2022,increasing,Least Concern
Paraplotosus butleri,0.006022796902586517,-13.346932401483041,0.44368253866193397,-19.345650499245785,63.61689444343847,0.007836887687402958,0.34113165291148817,156.50625089017146,168.30129045168414,,14.875646630036382,55.85814423053003,NA,tropical,Vertebrate,Actinopterygii,17,33,endemic,Not Evaluated,Not applicable,Not Evaluated,increasing,Least Concern
Parapriacanthus elongatus,-0.008938074570240548,17.682843446659003,0.011146489844832425,-30.530270731523355,-4.623165972230995,0.0035114751321120713,0.518910032573584,1315.7834275505027,1333.9877488906764,*,-18.600965371857654,-48.241508093658446,NA,temperate (warm),Vertebrate,Actinopterygii,60,14,endemic,Not Evaluated,Not applicable,Not Evaluated,declining,Near Threatened
Parascyllium ferrugineum,0.002821717554626138,-7.021601405309975,0.022698912004806608,0.9317621322362002,12.825299637546694,0.0012341716594075015,0.20858493054067045,9.619932968775458,26.306735358419118,*,6.712962218819323,23.110462183145987,NA,temperate (cool),Vertebrate,Chondrichthyes,150,80,endemic,Least Concern,Not applicable,9/05/2015,increasing,Least Concern
Parascyllium variolatum,-0.002711512658456697,4.245859934451128,0.15419969603203543,-13.775473052790794,2.362038581162482,0.0019007519183491227,0.33078117245039146,600.5488192752665,618.5838958231533,,-6.0525766504865,-18.109863518119997,NA,temperate (cool),Vertebrate,Chondrichthyes,180,91,endemic,Least Concern,Not applicable,9/05/2015,declining,Near Threatened
Parequula melbournensis,-0.005813000676844139,10.147643958197564,1.063468623373021e-5,-17.556266102573932,-7.192658227029735,0.0013118782067196005,0.2767217559361179,476.5515505309454,495.6575785004341,***,-12.52781134064229,-34.83956448707918,NA,temperate (cool),Vertebrate,Actinopterygii,100,22,endemic,Not Evaluated,Not applicable,Not Evaluated,declining,Near Threatened
Parma mccullochi,-0.018609403788435928,37.232910866133665,4.852254574785081e-17,-40.89536226782528,-28.189100872857342,0.002157407109352224,0.3023693709714949,567.2042485336187,585.4370397448678,***,-34.851268791084856,-74.6195639776628,NA,temperate (warm),Vertebrate,Actinopterygii,35,30,endemic,Least Concern,Not applicable,23/09/2021,declining,Vulnerable
Parma microlepis,0.005977705149144832,-12.597015301514217,6.124718161044198e-10,9.884544399970153,19.844329816578526,9.612645833920327e-4,0.2946637995577732,1659.2522892285833,1681.8738518078878,***,14.75643590149791,55.34116746714359,NA,temperate (warm),Vertebrate,Actinopterygii,30,20,endemic,Least Concern,Not applicable,23/09/2021,increasing,Least Concern
Parma occidentalis,0.01951906179592929,-40.24480678800726,1.2450509000377412e-8,34.535208845734964,82.6187133753026,0.0033855040824492745,0.4785112206468386,1074.078183926933,1092.195859279982,***,56.74388901352917,321.317964640396,NA,temperate (warm),Vertebrate,Actinopterygii,10,30,endemic,Not Evaluated,Not applicable,Not Evaluated,increasing,Least Concern
Parma oligolepis,-0.003889621723455702,6.2824198902958655,0.3048889934356759,-22.91879986044794,8.45737715771466,0.003783503953758695,0.28574917452022897,187.72796136891145,202.29558965266392,,-8.566828802098936,-24.91864446793823,NA,temperate (warm),Vertebrate,Actinopterygii,25,20,endemic,Least Concern,Not applicable,23/09/2021,declining,Near Threatened
Parma unifasciata,-0.002168011135201322,3.590991683644851,0.402477782458294,-15.357783790251181,6.918473894522846,0.0025884589186226095,0.42883685760722734,1645.7400754587472,1665.6492008252703,,-4.86947606474275,-14.763885587562916,NA,temperate (warm),Vertebrate,Actinopterygii,25,20,endemic,Not Evaluated,Not applicable,Not Evaluated,declining,Near Threatened
Parma victoriae,0.003987154271701698,-9.102889659011842,0.0048634059301156185,2.8407759151658265,16.836285364933243,0.0014136075090453953,0.33893916935675594,1449.608930313912,1470.7372249462858,**,9.615392358808313,34.149462432523556,NA,temperate (cool),Vertebrate,Actinopterygii,25,25,endemic,Least Concern,Not applicable,4/02/2009,increasing,Least Concern
Pelates sexlineatus,0.017236606592715645,-35.59895347360212,0.005348543460508876,12.765234468371208,96.13581508479031,0.0061322983289072795,0.5749818727303514,526.88662704852,541.0984653882065,**,48.71886623990071,256.0995386080944,NA,temperate (warm),Vertebrate,Actinopterygii,30,20,endemic,Least Concern,Not applicable,4/02/2009,increasing,Least Concern
Pempheris affinis,0.0327053337106301,-66.10220248075927,1.0927937747263819e-17,79.25873385967283,151.5511746292444,0.0037537941052828948,0.6613920049720434,2580.553718419117,2600.705342272906,***,112.3505240515138,1013.1935434232408,NA,temperate (warm),Vertebrate,Actinopterygii,30,17,endemic,Not Evaluated,Not applicable,Not Evaluated,increasing,Least Concern
Pempheris compressa,0.017595244521571646,-35.541700890184615,1.021852747034145e-6,27.586313143449352,76.23850601100119,0.003579063592197459,0.6379843394083797,2442.547737818844,2462.6177623906087,***,49.95206305967495,265.6350532815177,NA,temperate (warm),Vertebrate,Actinopterygii,30,20,endemic,Not Evaluated,Not applicable,Not Evaluated,increasing,Least Concern
Pempheris klunzingeri,-0.0020889652274208113,3.6709345896864534,0.6152213759699079,-20.990137173539594,14.958049809532861,0.004154619195785963,0.6692793216405144,2214.0520746267957,2233.5198077646432,,-4.696171397741672,-14.265994846095504,NA,temperate (warm),Vertebrate,Actinopterygii,20,21,endemic,Not Evaluated,Not applicable,Not Evaluated,declining,Near Threatened
Pempheris multiradiata,0.0032321748312994954,-7.277169215940336,0.05209992015647425,-0.06499657793477696,16.12503688627413,0.0016635059060465967,0.6534863668010279,7808.562928318431,7833.249326239813,,7.72630114608609,26.890641974081053,NA,temperate (cool),Vertebrate,Actinopterygii,30,28,endemic,Not Evaluated,Not applicable,Not Evaluated,increasing,Least Concern
Pempheris ornata,-0.008788208530102988,17.065904308166182,0.11081125812999239,-36.2333735406173,4.626666356343926,0.005486043319090587,0.4000604758726658,301.3400574513617,314.7852261141994,,-18.319588938133386,-47.66679568226927,NA,temperate (warm),Vertebrate,Actinopterygii,30,7.5,endemic,Not Evaluated,Not applicable,Not Evaluated,declining,Near Threatened
Pentaceropsis recurvirostris,0.0055659688005818215,-12.936612339533625,1.6380429082923675e-8,8.753298070627718,18.816550493880005,9.8049004187004e-4,0.2958548625068916,947.9304088228823,969.4414444557938,***,13.673619330012848,50.69921901146728,NA,temperate (cool),Vertebrate,Actinopterygii,260,61,endemic,Not Evaluated,Not applicable,Not Evaluated,increasing,Least Concern
Pentapodus vitta,0.01725721425990914,-36.12203321783572,1.9249199288334557e-7,28.50532085432104,72.27536347611917,0.003247561322007082,0.34140098646711964,361.83043160317794,377.4300210175079,***,48.78945143656407,256.6406612103158,NA,temperate (warm),Vertebrate,Actinopterygii,15,31,endemic,Least Concern,Not applicable,15/07/2020,increasing,Least Concern
Phyllopteryx taeniolatus,-0.003952711898496359,6.359336117528948,0.01202965551928986,-14.93840134255018,-2.003126218621813,0.0015683625118855017,0.27101051985127916,287.15340727345574,304.3492042608795,*,-8.699557792547493,-25.266861855077767,NA,temperate (cool),Vertebrate,Actinopterygii,50,46,endemic,Least Concern,Not applicable,16/05/2016,declining,Near Threatened
Pictilabrus laticlavius,1.9072358517410384e-4,-1.4597677706927694,0.8358712762173073,-3.646950724251865,4.700560933442172,9.205155150353412e-4,0.3695383546799897,4269.195990530185,4294.244161906053,,0.44012299284774803,1.4152241140795,NA,temperate (warm),Vertebrate,Actinopterygii,30,30,endemic,Least Concern,Not applicable,12/06/2008,increasing,Least Concern
Pictilabrus viridis,-0.037793511689736804,74.51238997030353,6.590320900730719e-38,-62.93954518671918,-52.66100633426476,0.0027119956671636278,0.35406152996895696,567.4835555345908,584.823772540583,***,-58.1143862924857,-93.82541709878842,NA,temperate (warm),Vertebrate,Actinopterygii,10,14,endemic,Least Concern,Not applicable,12/06/2008,declining,Endangered
Plectorhinchus caeruleonothus,0.015679430870627464,-33.06089876456838,2.386770259982842e-7,25.74895226479694,63.71340534123067,0.002923009501156795,0.2041194703878932,14.544400077002607,27.73766954319475,***,43.480971537559434,217.49858043341507,NA,tropical,Vertebrate,Actinopterygii,30,100,endemic,Least Concern,Not applicable,14/07/2020,increasing,Least Concern
Pomacentrus australis,3.58427104914525e-4,-2.2367592539965107,0.8875325775768391,-10.061296467994394,13.03733741316627,0.00253257960484162,0.2658939006831864,218.9962695620859,234.9118126216904,,0.8287239711483578,2.6761716540997167,NA,tropical,Vertebrate,Actinopterygii,35,8,endemic,Least Concern,Not applicable,23/09/2021,increasing,Least Concern
Pomacentrus milleri,0.040947435107532425,-83.36183399643522,1.2227323535458933e-34,122.73326111595841,195.91271481414262,0.003147469840867319,0.43587973547387054,1089.8922685617495,1108.186989229592,***,156.72865826828274,1943.2331375157307,NA,tropical,Vertebrate,Actinopterygii,6,7.5,endemic,Least Concern,Not applicable,4/02/2009,increasing,Least Concern
Pseudogoniistius nigripes,0.008028782180092715,-17.13614383179324,5.1425643288041016e-15,14.906452567168174,25.959586550601127,0.001017539342366552,0.31286172284854497,1603.54200879069,1625.852544121101,***,20.30614804471401,80.68455471303045,NA,temperate (cool),Vertebrate,Actinopterygii,60,41,endemic,Least Concern,Not applicable,12/08/2019,increasing,Least Concern
Pseudolabrus biserialis,-0.02451366194466336,48.25918595782776,7.084384179796888e-14,-50.76271839236812,-34.32006813220458,0.003192370550795004,0.4184883784286155,851.0068437200057,868.6409588842437,***,-43.132598957357196,-83.57282749526158,NA,temperate (warm),Vertebrate,Actinopterygii,20,25,endemic,Least Concern,Not applicable,12/06/2008,declining,Vulnerable
Pseudolabrus guentheri,0.011530389609195783,-24.430482611386605,2.587626486722016e-7,17.961850408394366,44.167117666069586,0.002222608167426573,0.3722965712330013,1212.9584849618116,1232.7502332362715,***,30.407898410848894,133.86889705803247,NA,temperate (warm),Vertebrate,Actinopterygii,20,18,endemic,Least Concern,Not applicable,12/06/2008,increasing,Least Concern
Pseudolabrus rubicundus,-0.004063167712693389,6.642298547222352,4.5097278794589246e-4,-13.560826852841815,-4.054183765797838,0.00115602731273103,0.37888764122077967,2148.0150009284207,2170.2532389124517,***,-8.931470736518216,-25.87262294424983,NA,temperate (cool),Vertebrate,Actinopterygii,218,25,endemic,Not Evaluated,Not applicable,Not Evaluated,declining,Near Threatened
Pseudophycis barbata,0.001823893385841868,-5.315929835683848,0.051225062300250875,-0.016221676892762042,8.779816852681536,9.341696870528857e-4,0.23248457438976186,142.875285428192,161.95844312382792,,4.289103429968833,14.383817906535427,NA,temperate (cool),Vertebrate,Actinopterygii,275,64,endemic,Not Evaluated,Not applicable,Not Evaluated,increasing,Least Concern
Schuettea scalaripinnis,0.0030453971269745754,-6.250490506072195,0.49663339302855025,-12.363942696139338,31.288024002668337,0.0044782017064838005,0.7628361722908007,2585.0046960604527,2604.718847333111,,7.263995799189195,25.15629782766307,NA,temperate (warm),Vertebrate,Actinopterygii,30,20,endemic,Not Evaluated,Not applicable,Not Evaluated,increasing,Least Concern
Schuettea woodwardi,0.002822826766456079,-6.367913662130284,0.5390925682123823,-13.259349782212487,31.290669204159023,0.0045922065419925755,0.5217268180532443,791.2014663585998,807.5028504829545,,6.715687760971692,23.120524381379646,NA,temperate (warm),Vertebrate,Actinopterygii,15,24,endemic,Not Evaluated,Not applicable,Not Evaluated,increasing,Least Concern
Scobinichthys granulatus,0.003517343287398441,-8.692852358588013,0.014080656562519193,1.6544712031090096,15.669905348917377,0.001430992995392882,0.34356549878472586,1417.0037437776823,1438.47457806718,*,8.43598601183024,29.585075232580998,NA,temperate (warm),Vertebrate,Actinopterygii,30,30,endemic,Least Concern,Not applicable,18/07/2017,increasing,Least Concern
Scorpaena jacksoniensis,0.028912939493147456,-58.947597436103706,1.767432177273693e-22,70.69605951198741,121.83766955069642,0.0029034155607117066,0.5166264416590612,2066.222668559511,2086.576303674213,***,94.59397740841383,741.809967595251,NA,temperate (warm),Vertebrate,Actinopterygii,40,40,endemic,Not Evaluated,Not applicable,Not Evaluated,increasing,Least Concern
Scorpis aequipinnis,0.008879203789761406,-18.77992527217026,2.189188782721326e-13,16.20678990313843,29.52469294095274,0.0012020901243043826,0.37198394449052646,2606.3423059492866,2629.107106339378,***,22.68516120484022,92.36874924448088,NA,temperate (cool),Vertebrate,Actinopterygii,25,56,endemic,Not Evaluated,Not applicable,Not Evaluated,increasing,Least Concern
Scorpis georgiana,-0.013214067549233073,25.38400210530653,3.2373727578631385e-8,-33.69721178982169,-17.929542011910115,0.0023636930492517173,0.3399127534977308,715.0679075840417,733.516071723374,***,-26.23347511034143,-62.22975182573589,NA,temperate (warm),Vertebrate,Actinopterygii,35,46,endemic,Not Evaluated,Not applicable,Not Evaluated,declining,Near Threatened
Seriola lalandi,0.003635377101392128,-8.63617175377032,0.04068331157976519,0.36804972899881316,17.790985860028872,0.0017734145074319676,0.3029394148088132,698.5793199704725,717.7933410009059,*,8.731097329269721,30.716998539973382,NA,temperate (warm),Vertebrate,Actinopterygii,50,250,endemic,Least Concern,Not applicable,9/03/2015,increasing,Least Concern
Siganus trispilos,0.0035954521716034865,-8.589674002537022,0.5908249780504218,-19.612769669529058,46.798621615939084,0.006671931578955474,0.3085166328505853,133.46269306835117,145.78831052828903,,8.631186166939612,30.333023271206415,NA,tropical,Vertebrate,Actinopterygii,17,25,endemic,Not Evaluated,Not applicable,Not Evaluated,increasing,Least Concern
Siphamia cephalotes,5.048525850268365e-4,-1.6315152475121442,0.8343513770496713,-9.271715560007342,12.811754264989494,0.002413606945930671,0.5085492545805299,2211.771418732138,2232.349047453423,,1.169248930337085,3.7899452172702395,NA,temperate (warm),Vertebrate,Actinopterygii,30,6,endemic,Not Evaluated,Not applicable,Not Evaluated,increasing,Least Concern
Siphonognathus attenuatus,-0.0026053886503939,3.4782471898305083,0.06326290705842934,-11.586813337705912,0.31714943042206384,0.0013994680338229022,0.22191297372946212,79.94154208969044,96.87133415589253,,-5.822726424995988,-17.467013002673827,NA,temperate (cool),Vertebrate,Actinopterygii,45,14,endemic,Least Concern,Not applicable,16/09/2009,declining,Near Threatened
Siphonognathus beddomei,0.010175573797266477,-21.73597146460972,2.1502427974492425e-11,18.075475853617377,35.316816358164324,0.0015100294552517497,0.4767483048013309,3000.0801234051814,3022.223445256375,***,26.402521661898582,111.65004322846998,NA,temperate (cool),Vertebrate,Actinopterygii,15,14,endemic,Least Concern,Not applicable,5/02/2009,increasing,Least Concern
Siphonognathus caninis,-0.00488526242140687,8.157491385399444,0.003622195864338037,-17.13100998993208,-3.6386877078370112,0.0016712210152192257,0.20878762742473805,28.164859427105398,45.28644278294618,**,-10.63913258200608,-30.229537397112438,NA,temperate (cool),Vertebrate,Actinopterygii,35,10,endemic,Least Concern,Not applicable,16/09/2009,declining,Near Threatened
