"site_code","survey_year","species_name","cover","latitude","longitude","sqrt_cover","transect_id","n_sites_byspp","n_obs_byspp","n_site_species"
"NIN-S2",2011,"Caulerpa scalpelliformis",0,-43,147,0,"NIN-S2_2011",14,421,14
"NIN-S2",2011,"Chaetomorpha coliformis",0,-43,147,0,"NIN-S2_2011",14,268,14
"NIN-S2",2011,"Phyllotricha verruculosa",17.5,-43,147,4.18330013267038,"NIN-S2_2011",14,473,14
"NIN-S2",2011,"Dictyopteris muelleri",0,-43,147,0,"NIN-S2_2011",14,555,14
"NIN-S2",2011,"Sargassum sonderi",0,-43,147,0,"NIN-S2_2011",14,227,14
"NIN-S2",2011,"Kallymenia cribrosa",0,-43,147,0,"NIN-S2_2011",14,96,14
"NIN-S2",2011,"Macrocystis pyrifera",18,-43,147,4.24264068711928,"NIN-S2_2011",14,204,14
"NIN-S2",2011,"Perithalia caudata",4,-43,147,2,"NIN-S2_2011",14,338,14
"NIN-S2",2011,"Plocamium angustum",12,-43,147,3.46410161513775,"NIN-S2_2011",14,789,14
"NIN-S2",2011,"Lobophora variegata",0,-43,147,0,"NIN-S2_2011",14,739,14
"NIN-S2",2011,"Cystophora retroflexa",16,-43,147,4,"NIN-S2_2011",14,374,14
"NIN-S2",2011,"Caulerpa brownii",0,-43,147,0,"NIN-S2_2011",14,507,14
"NIN-S2",2011,"Plocamium dilatatum",12,-43,147,3.46410161513775,"NIN-S2_2011",14,564,14
"NIN-S2",2011,"Echinothamnion hystrix",0,-43,147,0,"NIN-S2_2011",14,492,14
"NIN-S2",2011,"Acrocarpia paniculata",10,-43,147,3.16227766016838,"NIN-S2_2011",14,662,14
"NIN-S2",2011,"Colpomenia sinuosa",0,-43,147,0,"NIN-S2_2011",14,410,14
"NIN-S2",2011,"Haliptilon roseum",6,-43,147,2.44948974278318,"NIN-S2_2011",14,942,14
"NIN-S2",2011,"Craspedocarpus ramentaceus",0,-43,147,0,"NIN-S2_2011",14,228,14
"NIN-S3",2011,"Asparagopsis armata",0,-43,147,0,"NIN-S3_2011",14,456,14
"NIN-S3",2011,"Echinothamnion hystrix",0,-43,147,0,"NIN-S3_2011",14,492,14
"NIN-S3",2011,"Thamnoclonium dichotomum",32.8888888888889,-43,147,5.73488351136175,"NIN-S3_2011",14,332,14
"NIN-S3",2011,"Callophyllis rangiferina",20,-43,147,4.47213595499958,"NIN-S3_2011",14,571,14
"NIN-S3",2011,"Melanthalia obtusata",0,-43,147,0,"NIN-S3_2011",14,365,14
"NIN-S3",2011,"Stenogramme interrupta",0,-43,147,0,"NIN-S3_2011",14,373,14
"NIN-S3",2011,"Carpoglossum confluens",20.75,-43,147,4.55521678957215,"NIN-S3_2011",14,533,14
"NIN-S3",2011,"Lenormandia marginata",12.8,-43,147,3.57770876399966,"NIN-S3_2011",14,454,14
"NIN-S3",2011,"Pollexfenia lobata",11.3333333333333,-43,147,3.36650164612069,"NIN-S3_2011",14,306,14
"NIN-S3",2011,"Sargassum fallax",22.8,-43,147,4.77493455452533,"NIN-S3_2011",14,692,14
"NIN-S3",2011,"Ecklonia radiata",29.3846153846154,-43,147,5.42075782383011,"NIN-S3_2011",14,1137,14
"NIN-S3",2011,"Chaetomorpha coliformis",0,-43,147,0,"NIN-S3_2011",14,268,14
"NIN-S3",2011,"Champia viridis",0,-43,147,0,"NIN-S3_2011",14,325,14
"NIN-S3",2011,"Dictyopteris muelleri",0,-43,147,0,"NIN-S3_2011",14,555,14
"NIN-S3",2011,"Plocamium mertensii",30,-43,147,5.47722557505166,"NIN-S3_2011",14,499,14
"NIN-S3",2011,"Ballia callitricha",0,-43,147,0,"NIN-S3_2011",14,655,14
"NIN-S3",2011,"Caulerpa trifaria",13,-43,147,3.60555127546399,"NIN-S3_2011",14,308,14
"NIN-S3",2011,"Lobophora variegata",0,-43,147,0,"NIN-S3_2011",14,739,14
"NIN-S3",2011,"Phacelocarpus peperocarpos",0,-43,147,0,"NIN-S3_2011",14,739,14
"NIN-S3",2011,"Craspedocarpus ramentaceus",0,-43,147,0,"NIN-S3_2011",14,228,14
"NIN-S3",2011,"Acrocarpia paniculata",23.3333333333333,-43,147,4.83045891539648,"NIN-S3_2011",14,662,14
"NIN-S3",2011,"Halopteris paniculata",0,-43,147,0,"NIN-S3_2011",14,618,14
"NIN-S3",2011,"Seirococcus axillaris",27,-43,147,5.19615242270663,"NIN-S3_2011",14,283,14
"NIN-S3",2011,"Plocamium dilatatum",16,-43,147,4,"NIN-S3_2011",14,564,14
"NIN-S3",2011,"Phyllotricha verruculosa",13,-43,147,3.60555127546399,"NIN-S3_2011",14,473,14
"NIN-S3",2011,"Erythrymenia minuta",8,-43,147,2.82842712474619,"NIN-S3_2011",14,179,14
"NIN-S3",2011,"Hypnea ramentacea",0,-43,147,0,"NIN-S3_2011",14,428,14
"NIN-S3",2011,"Euptilota articulata",0,-43,147,0,"NIN-S3_2011",14,477,14
"NIN-S3",2011,"Hemineura frondosa",0,-43,147,0,"NIN-S3_2011",14,457,14
"NIN-S3",2011,"Kallymenia cribrosa",0,-43,147,0,"NIN-S3_2011",14,96,14
"NIN-S3",2011,"Plocamium angustum",8,-43,147,2.82842712474619,"NIN-S3_2011",14,789,14
"NIN-S3",2011,"Haliptilon roseum",0,-43,147,0,"NIN-S3_2011",14,942,14
"NIN-S3",2011,"Caulerpa geminata",24,-43,147,4.89897948556636,"NIN-S3_2011",14,468,14
"NIN-S1",2011,"Asparagopsis armata",0,-43,147,0,"NIN-S1_2011",14,456,14
"NIN-S1",2011,"Callophyllis rangiferina",0,-43,147,0,"NIN-S1_2011",14,571,14
"NIN-S1",2011,"Carpoglossum confluens",25.8333333333333,-43,147,5.08265022732563,"NIN-S1_2011",14,533,14
"NIN-S1",2011,"Caulerpa scalpelliformis",26.4,-43,147,5.13809303146605,"NIN-S1_2011",14,421,14
"NIN-S1",2011,"Caulerpa trifaria",28,-43,147,5.29150262212918,"NIN-S1_2011",14,308,14
"NIN-S1",2011,"Hemineura frondosa",0,-43,147,0,"NIN-S1_2011",14,457,14
"NIN-S1",2011,"Phacelocarpus peperocarpos",16,-43,147,4,"NIN-S1_2011",14,739,14
"NIN-S1",2011,"Ballia callitricha",0,-43,147,0,"NIN-S1_2011",14,655,14
"NIN-S1",2011,"Caulerpa simpliciuscula",0,-43,147,0,"NIN-S1_2011",14,292,14
"NIN-S1",2011,"Echinothamnion hystrix",16,-43,147,4,"NIN-S1_2011",14,492,14
"NIN-S1",2011,"Ecklonia radiata",41.125,-43,147,6.41287766919033,"NIN-S1_2011",14,1137,14
"NIN-S1",2011,"Lenormandia marginata",15,-43,147,3.87298334620742,"NIN-S1_2011",14,454,14
"NIN-S1",2011,"Haliptilon roseum",0,-43,147,0,"NIN-S1_2011",14,942,14
"NIN-S1",2011,"Caulerpa geminata",10,-43,147,3.16227766016838,"NIN-S1_2011",14,468,14
"NIN-S1",2011,"Plocamium angustum",16,-43,147,4,"NIN-S1_2011",14,789,14
"NIN-S1",2011,"Plocamium dilatatum",0,-43,147,0,"NIN-S1_2011",14,564,14
"NIN-S1",2011,"Pollexfenia lobata",18.8571428571429,-43,147,4.34248118673448,"NIN-S1_2011",14,306,14
"NIN-S1",2011,"Seirococcus axillaris",37,-43,147,6.08276253029822,"NIN-S1_2011",14,283,14
"NIN-S1",2011,"Dictyopteris muelleri",0,-43,147,0,"NIN-S1_2011",14,555,14
"NIN-S1",2011,"Thamnoclonium dichotomum",24.75,-43,147,4.9749371855331,"NIN-S1_2011",14,332,14
"NIN-S1",2011,"Sargassum fallax",15,-43,147,3.87298334620742,"NIN-S1_2011",14,692,14
"NIN-S1",2011,"Phyllospora comosa",16,-43,147,4,"NIN-S1_2011",14,659,14
"NIN-S1",2011,"Phyllotricha verruculosa",28,-43,147,5.29150262212918,"NIN-S1_2011",14,473,14
"NIN-S1",2011,"Perithalia caudata",12,-43,147,3.46410161513775,"NIN-S1_2011",14,338,14
"NIN-S1",2011,"Plocamium mertensii",50,-43,147,7.07106781186548,"NIN-S1_2011",14,499,14
"NIN-S1",2011,"Sargassum sonderi",24,-43,147,4.89897948556636,"NIN-S1_2011",14,227,14
"NIN-S1",2011,"Halopteris paniculata",8,-43,147,2.82842712474619,"NIN-S1_2011",14,618,14
"NIN-S1",2011,"Erythrymenia minuta",7,-43,147,2.64575131106459,"NIN-S1_2011",14,179,14
"NIN-S1",2011,"Camontagnea oxyclada",16,-43,147,4,"NIN-S1_2011",14,314,14
"NIN-S1",2011,"Cystophora retroflexa",0,-43,147,0,"NIN-S1_2011",14,374,14
"NIN-S1",2011,"Acrocarpia paniculata",10,-43,147,3.16227766016838,"NIN-S1_2011",14,662,14
"NIN-S1",2011,"Craspedocarpus ramentaceus",0,-43,147,0,"NIN-S1_2011",14,228,14
"TI-S5",2011,"Acrocarpia paniculata",21.6,-43,147,4.6475800154489,"TI-S5_2011",11,662,11
"TI-S5",2011,"Callophyllis rangiferina",6,-43,147,2.44948974278318,"TI-S5_2011",11,571,11
"TI-S5",2011,"Carpoglossum confluens",35.75,-43,147,5.9791303715507,"TI-S5_2011",11,533,11
"TI-S5",2011,"Ecklonia radiata",40.5,-43,147,6.36396103067893,"TI-S5_2011",11,1137,11
"TI-S5",2011,"Lenormandia marginata",12.2222222222222,-43,147,3.4960294939005,"TI-S5_2011",11,454,11
"TI-S5",2011,"Hemineura frondosa",0,-43,147,0,"TI-S5_2011",11,457,11
"TI-S5",2011,"Plocamium angustum",12.5454545454545,-43,147,3.54195631614148,"TI-S5_2011",11,789,11
"TI-S5",2011,"Plocamium dilatatum",0,-43,147,0,"TI-S5_2011",11,564,11
"TI-S5",2011,"Ballia callitricha",9.33333333333333,-43,147,3.05505046330389,"TI-S5_2011",11,655,11
"TI-S5",2011,"Pollexfenia lobata",10,-43,147,3.16227766016838,"TI-S5_2011",11,306,11
"TI-S5",2011,"Phacelocarpus peperocarpos",18.6666666666667,-43,147,4.32049379893857,"TI-S5_2011",11,739,11
"TI-S5",2011,"Lessonia corrugata",14,-43,147,3.74165738677394,"TI-S5_2011",11,213,11
"TI-S5",2011,"Sargassum vestitum",0,-43,147,0,"TI-S5_2011",11,434,11
"TI-S5",2011,"Dictyopteris muelleri",0,-43,147,0,"TI-S5_2011",11,555,11
"TI-S5",2011,"Macrocystis pyrifera",24.75,-43,147,4.9749371855331,"TI-S5_2011",11,204,11
"TI-S5",2011,"Sargassum fallax",0,-43,147,0,"TI-S5_2011",11,692,11
"TI-S5",2011,"Perithalia caudata",0,-43,147,0,"TI-S5_2011",11,338,11
"TI-S5",2011,"Lobophora variegata",0,-43,147,0,"TI-S5_2011",11,739,11
"TI-S5",2011,"Cystophora moniliformis",0,-43,147,0,"TI-S5_2011",11,519,11
"TI-S5",2011,"Undaria pinnatifida",0,-43,147,0,"TI-S5_2011",11,83,11
"TI-S5",2011,"Euptilota articulata",6.8,-43,147,2.60768096208106,"TI-S5_2011",11,477,11
"TI-S3",2011,"Acrocarpia paniculata",35.3333333333333,-43,147,5.94418483337567,"TI-S3_2011",13,662,13
"TI-S3",2011,"Callophyllis rangiferina",10,-43,147,3.16227766016838,"TI-S3_2011",13,571,13
"TI-S3",2011,"Chaetomorpha coliformis",8,-43,147,2.82842712474619,"TI-S3_2011",13,268,13
"TI-S3",2011,"Champia viridis",0,-43,147,0,"TI-S3_2011",13,325,13
"TI-S3",2011,"Ecklonia radiata",36.8,-43,147,6.06630035524124,"TI-S3_2011",13,1137,13
"TI-S3",2011,"Hemineura frondosa",12.9090909090909,-43,147,3.59292233552173,"TI-S3_2011",13,457,13
"TI-S3",2011,"Lenormandia marginata",12.5,-43,147,3.53553390593274,"TI-S3_2011",13,454,13
"TI-S3",2011,"Macrocystis pyrifera",25.6,-43,147,5.05964425626941,"TI-S3_2011",13,204,13
"TI-S3",2011,"Plocamium angustum",23,-43,147,4.79583152331272,"TI-S3_2011",13,789,13
"TI-S3",2011,"Pollexfenia lobata",21,-43,147,4.58257569495584,"TI-S3_2011",13,306,13
"TI-S3",2011,"Sargassum vestitum",0,-43,147,0,"TI-S3_2011",13,434,13
"TI-S3",2011,"Carpoglossum confluens",31.8333333333333,-43,147,5.64210362660359,"TI-S3_2011",13,533,13
"TI-S3",2011,"Lessonia corrugata",19.6,-43,147,4.42718872423573,"TI-S3_2011",13,213,13
"TI-S3",2011,"Ballia callitricha",8,-43,147,2.82842712474619,"TI-S3_2011",13,655,13
"TI-S3",2011,"Phacelocarpus peperocarpos",20.4444444444444,-43,147,4.52155332208351,"TI-S3_2011",13,739,13
"TI-S3",2011,"Euptilota articulata",0,-43,147,0,"TI-S3_2011",13,477,13
"TI-S3",2011,"Caulerpa simpliciuscula",34.5,-43,147,5.87367006223537,"TI-S3_2011",13,292,13
"TI-S3",2011,"Phyllotricha verruculosa",10,-43,147,3.16227766016838,"TI-S3_2011",13,473,13
"TI-S3",2011,"Plocamium dilatatum",0,-43,147,0,"TI-S3_2011",13,564,13
"TI-S3",2011,"Areschougia congesta",0,-43,147,0,"TI-S3_2011",13,273,13
"TI-S3",2011,"Delisea pulchra",0,-43,147,0,"TI-S3_2011",13,525,13
"TI-S3",2011,"Halopteris paniculata",10,-43,147,3.16227766016838,"TI-S3_2011",13,618,13
"TI-S3",2011,"Sargassum fallax",4,-43,147,2,"TI-S3_2011",13,692,13
"TI-S3",2011,"Caulerpa geminata",10,-43,147,3.16227766016838,"TI-S3_2011",13,468,13
"TI-S3",2011,"Thamnoclonium dichotomum",0,-43,147,0,"TI-S3_2011",13,332,13
"TI-S3",2011,"Caulerpa trifaria",6,-43,147,2.44948974278318,"TI-S3_2011",13,308,13
"TI-S3",2011,"Dictyopteris muelleri",10,-43,147,3.16227766016838,"TI-S3_2011",13,555,13
"TI-S3",2011,"Undaria pinnatifida",0,-43,147,0,"TI-S3_2011",13,83,13
"TI-S3",2011,"Xiphophora gladiata",0,-43,147,0,"TI-S3_2011",13,272,13
"TI-S3",2011,"Ulva rigida",6,-43,147,2.44948974278318,"TI-S3_2011",13,246,13
"TI-S4",2011,"Ballia callitricha",9.6,-43,147,3.09838667696593,"TI-S4_2011",14,655,14
"TI-S4",2011,"Callophyllis rangiferina",0,-43,147,0,"TI-S4_2011",14,571,14
"TI-S4",2011,"Chaetomorpha coliformis",0,-43,147,0,"TI-S4_2011",14,268,14
"TI-S4",2011,"Ecklonia radiata",68.9,-43,147,8.30060238777885,"TI-S4_2011",14,1137,14
"TI-S4",2011,"Plocamium angustum",15.6,-43,147,3.9496835316263,"TI-S4_2011",14,789,14
"TI-S4",2011,"Phyllotricha verruculosa",20.6666666666667,-43,147,4.54606056566195,"TI-S4_2011",14,473,14
"TI-S4",2011,"Carpoglossum confluens",32.6666666666667,-43,147,5.71547606649408,"TI-S4_2011",14,533,14
"TI-S4",2011,"Sargassum vestitum",0,-43,147,0,"TI-S4_2011",14,434,14
"TI-S4",2011,"Acrocarpia paniculata",14,-43,147,3.74165738677394,"TI-S4_2011",14,662,14
"TI-S4",2011,"Lenormandia marginata",6,-43,147,2.44948974278318,"TI-S4_2011",14,454,14
"TI-S4",2011,"Champia viridis",0,-43,147,0,"TI-S4_2011",14,325,14
"TI-S4",2011,"Euptilota articulata",8.66666666666667,-43,147,2.94392028877595,"TI-S4_2011",14,477,14
"TI-S4",2011,"Caulerpa simpliciuscula",0,-43,147,0,"TI-S4_2011",14,292,14
"TI-S4",2011,"Pollexfenia lobata",26.4,-43,147,5.13809303146605,"TI-S4_2011",14,306,14
"TI-S4",2011,"Stenogramme interrupta",0,-43,147,0,"TI-S4_2011",14,373,14
"TI-S4",2011,"Echinothamnion hystrix",9,-43,147,3,"TI-S4_2011",14,492,14
"TI-S4",2011,"Halopteris paniculata",9.5,-43,147,3.08220700148449,"TI-S4_2011",14,618,14
"TI-S4",2011,"Dictyopteris muelleri",0,-43,147,0,"TI-S4_2011",14,555,14
"TI-S4",2011,"Hemineura frondosa",5,-43,147,2.23606797749979,"TI-S4_2011",14,457,14
"TI-S4",2011,"Sargassum fallax",20,-43,147,4.47213595499958,"TI-S4_2011",14,692,14
"TI-S4",2011,"Perithalia caudata",34,-43,147,5.8309518948453,"TI-S4_2011",14,338,14
"TI-S4",2011,"Hypnea ramentacea",21,-43,147,4.58257569495584,"TI-S4_2011",14,428,14
"TI-S4",2011,"Phacelocarpus peperocarpos",6,-43,147,2.44948974278318,"TI-S4_2011",14,739,14
"TI-S4",2011,"Cystophora moniliformis",24,-43,147,4.89897948556636,"TI-S4_2011",14,519,14
"TI-S2",2011,"Carpoglossum confluens",29.25,-43,147,5.40832691319598,"TI-S2_2011",14,533,14
"TI-S2",2011,"Chaetomorpha coliformis",0,-43,147,0,"TI-S2_2011",14,268,14
"TI-S2",2011,"Ecklonia radiata",74.9,-43,147,8.65447860936752,"TI-S2_2011",14,1137,14
"TI-S2",2011,"Lenormandia marginata",13.5555555555556,-43,147,3.68178700572909,"TI-S2_2011",14,454,14
"TI-S2",2011,"Plocamium dilatatum",12,-43,147,3.46410161513775,"TI-S2_2011",14,564,14
"TI-S2",2011,"Sargassum vestitum",13.3333333333333,-43,147,3.65148371670111,"TI-S2_2011",14,434,14
"TI-S2",2011,"Plocamium angustum",5.6,-43,147,2.36643191323985,"TI-S2_2011",14,789,14
"TI-S2",2011,"Callophyllis rangiferina",0,-43,147,0,"TI-S2_2011",14,571,14
"TI-S2",2011,"Champia viridis",0,-43,147,0,"TI-S2_2011",14,325,14
"TI-S2",2011,"Euptilota articulata",4,-43,147,2,"TI-S2_2011",14,477,14
"TI-S2",2011,"Ballia callitricha",10,-43,147,3.16227766016838,"TI-S2_2011",14,655,14
"TI-S2",2011,"Thamnoclonium dichotomum",10,-43,147,3.16227766016838,"TI-S2_2011",14,332,14
"TI-S2",2011,"Hemineura frondosa",4,-43,147,2,"TI-S2_2011",14,457,14
"TI-S2",2011,"Macrocystis pyrifera",28,-43,147,5.29150262212918,"TI-S2_2011",14,204,14
"TI-S2",2011,"Caulerpa geminata",20.6666666666667,-43,147,4.54606056566195,"TI-S2_2011",14,468,14
"TI-S2",2011,"Phacelocarpus peperocarpos",14.5,-43,147,3.80788655293195,"TI-S2_2011",14,739,14
"TI-S2",2011,"Acrocarpia paniculata",33.1428571428571,-43,147,5.7569833370314,"TI-S2_2011",14,662,14
"TI-S2",2011,"Sargassum fallax",0,-43,147,0,"TI-S2_2011",14,692,14
"TI-S2",2011,"Stenogramme interrupta",6,-43,147,2.44948974278318,"TI-S2_2011",14,373,14
"TI-S2",2011,"Caulerpa trifaria",44,-43,147,6.6332495807108,"TI-S2_2011",14,308,14
"TI-S2",2011,"Phyllotricha verruculosa",0,-43,147,0,"TI-S2_2011",14,473,14
"TI-S2",2011,"Xiphophora gladiata",0,-43,147,0,"TI-S2_2011",14,272,14
"TI-S2",2011,"Lessonia corrugata",50,-43,147,7.07106781186548,"TI-S2_2011",14,213,14
"TI-S1",2011,"Caulerpa longifolia",4,-43,147,2,"TI-S1_2011",14,300,14
"TI-S1",2011,"Caulerpa scalpelliformis",0,-43,147,0,"TI-S1_2011",14,421,14
"TI-S1",2011,"Ecklonia radiata",52.3076923076923,-43,147,7.23240570679579,"TI-S1_2011",14,1137,14
"TI-S1",2011,"Caulerpa trifaria",54.1428571428571,-43,147,7.35818300552909,"TI-S1_2011",14,308,14
"TI-S1",2011,"Lenormandia marginata",11,-43,147,3.3166247903554,"TI-S1_2011",14,454,14
"TI-S1",2011,"Sargassum fallax",32,-43,147,5.65685424949238,"TI-S1_2011",14,692,14
"TI-S1",2011,"Caulerpa geminata",0,-43,147,0,"TI-S1_2011",14,468,14
"TI-S1",2011,"Thamnoclonium dichotomum",0,-43,147,0,"TI-S1_2011",14,332,14
"TI-S1",2011,"Carpoglossum confluens",22.6666666666667,-43,147,4.76095228569523,"TI-S1_2011",14,533,14
"TI-S1",2011,"Callophyllis rangiferina",8,-43,147,2.82842712474619,"TI-S1_2011",14,571,14
"TI-S1",2011,"Hypnea ramentacea",18,-43,147,4.24264068711928,"TI-S1_2011",14,428,14
"TI-S1",2011,"Hemineura frondosa",4,-43,147,2,"TI-S1_2011",14,457,14
"TI-S1",2011,"Echinothamnion hystrix",10,-43,147,3.16227766016838,"TI-S1_2011",14,492,14
"TI-S1",2011,"Caulerpa simpliciuscula",0,-43,147,0,"TI-S1_2011",14,292,14
"TI-S1",2011,"Euptilota articulata",0,-43,147,0,"TI-S1_2011",14,477,14
"TI-S1",2011,"Pollexfenia lobata",0,-43,147,0,"TI-S1_2011",14,306,14
"TI-S1",2011,"Phyllotricha verruculosa",0,-43,147,0,"TI-S1_2011",14,473,14
"TI-S1",2011,"Plocamium angustum",8,-43,147,2.82842712474619,"TI-S1_2011",14,789,14
"TI-S1",2011,"Dictyopteris muelleri",0,-43,147,0,"TI-S1_2011",14,555,14
"TI-S1",2011,"Acrocarpia paniculata",0,-43,147,0,"TI-S1_2011",14,662,14
"TI-S1",2011,"Phacelocarpus peperocarpos",0,-43,147,0,"TI-S1_2011",14,739,14
"MIR-S11",2011,"Cystophora retroflexa",40,-43,148,6.32455532033676,"MIR-S11_2011",14,374,14
"MIR-S11",2011,"Delisea pulchra",0,-43,148,0,"MIR-S11_2011",14,525,14
"MIR-S11",2011,"Ecklonia radiata",43.3,-43,148,6.58027355054484,"MIR-S11_2011",14,1137,14
"MIR-S11",2011,"Sargassum fallax",0,-43,148,0,"MIR-S11_2011",14,692,14
"MIR-S11",2011,"Colpomenia sinuosa",0,-43,148,0,"MIR-S11_2011",14,410,14
"MIR-S11",2011,"Haliptilon roseum",2,-43,148,1.4142135623731,"MIR-S11_2011",14,942,14
"MIR-S11",2011,"Halopteris paniculata",20,-43,148,4.47213595499958,"MIR-S11_2011",14,618,14
"MIR-S11",2011,"Lobophora variegata",0,-43,148,0,"MIR-S11_2011",14,739,14
"MIR-S11",2011,"Phacelocarpus peperocarpos",5,-43,148,2.23606797749979,"MIR-S11_2011",14,739,14
"MIR-S11",2011,"Plocamium angustum",14,-43,148,3.74165738677394,"MIR-S11_2011",14,789,14
"MIR-S11",2011,"Cheilosporum sagittatum",0,-43,148,0,"MIR-S11_2011",14,197,14
"MIR-S11",2011,"Ballia callitricha",4,-43,148,2,"MIR-S11_2011",14,655,14
"MIR-S11",2011,"Caulerpa flexilis",15,-43,148,3.87298334620742,"MIR-S11_2011",14,469,14
"MIR-S11",2011,"Phyllospora comosa",65.8666666666667,-43,148,8.11582815655104,"MIR-S11_2011",14,659,14
"MIR-S11",2011,"Thamnoclonium dichotomum",5,-43,148,2.23606797749979,"MIR-S11_2011",14,332,14
"MIR-S11",2011,"Plocamium dilatatum",6,-43,148,2.44948974278318,"MIR-S11_2011",14,564,14
"MIR-S11",2011,"Carpoglossum confluens",0,-43,148,0,"MIR-S11_2011",14,533,14
"MIR-S11",2011,"Lenormandia marginata",0,-43,148,0,"MIR-S11_2011",14,454,14
"MIR-S11",2011,"Sargassum vestitum",0,-43,148,0,"MIR-S11_2011",14,434,14
"MIR-S11",2011,"Carpomitra costata",13,-43,148,3.60555127546399,"MIR-S11_2011",14,434,14
"MIR-S11",2011,"Dictyopteris muelleri",0,-43,148,0,"MIR-S11_2011",14,555,14
"MIR-S11",2011,"Acrocarpia paniculata",0,-43,148,0,"MIR-S11_2011",14,662,14
"MIR-S11",2011,"Caulerpa brownii",0,-43,148,0,"MIR-S11_2011",14,507,14
"MIR-S12",2011,"Caulerpa scalpelliformis",4,-43,148,2,"MIR-S12_2011",14,421,14
"MIR-S12",2011,"Caulerpa trifaria",2,-43,148,1.4142135623731,"MIR-S12_2011",14,308,14
"MIR-S12",2011,"Caulocystis cephalornithos",0,-43,148,0,"MIR-S12_2011",14,201,14
"MIR-S12",2011,"Cystophora moniliformis",4,-43,148,2,"MIR-S12_2011",14,519,14
"MIR-S12",2011,"Dictyomenia harveyana",0,-43,148,0,"MIR-S12_2011",14,195,14
"MIR-S12",2011,"Echinothamnion hystrix",0,-43,148,0,"MIR-S12_2011",14,492,14
"MIR-S12",2011,"Haliptilon roseum",2,-43,148,1.4142135623731,"MIR-S12_2011",14,942,14
"MIR-S12",2011,"Phyllotricha varians",20.7272727272727,-43,148,4.55272146383597,"MIR-S12_2011",14,286,14
"MIR-S12",2011,"Zonaria spiralis",0,-43,148,0,"MIR-S12_2011",14,224,14
"MIR-S12",2011,"Caulerpa longifolia",0,-43,148,0,"MIR-S12_2011",14,300,14
"MIR-S12",2011,"Cystophora retroflexa",20.3333333333333,-43,148,4.50924975282289,"MIR-S12_2011",14,374,14
"MIR-S12",2011,"Sargassum sonderi",0,-43,148,0,"MIR-S12_2011",14,227,14
"MIR-S12",2011,"Acrocarpia paniculata",9.5,-43,148,3.08220700148449,"MIR-S12_2011",14,662,14
"MIR-S12",2011,"Carpoglossum confluens",4,-43,148,2,"MIR-S12_2011",14,533,14
"MIR-S12",2011,"Phyllotricha verruculosa",5.5,-43,148,2.34520787991171,"MIR-S12_2011",14,473,14
"MIR-S12",2011,"Seirococcus axillaris",37.6842105263158,-43,148,6.13874665760982,"MIR-S12_2011",14,283,14
"MIR-S12",2011,"Sargassum fallax",0,-43,148,0,"MIR-S12_2011",14,692,14
"MIR-S12",2011,"Ecklonia radiata",42.2857142857143,-43,148,6.50274667242345,"MIR-S12_2011",14,1137,14
"MIR-S12",2011,"Asparagopsis armata",0,-43,148,0,"MIR-S12_2011",14,456,14
"MIR-S12",2011,"Sargassum vestitum",0,-43,148,0,"MIR-S12_2011",14,434,14
"MIR-S12",2011,"Hypnea ramentacea",0,-43,148,0,"MIR-S12_2011",14,428,14
"MIR-S12",2011,"Phyllospora comosa",79,-43,148,8.88819441731559,"MIR-S12_2011",14,659,14
"MIR-S12",2011,"Plocamium angustum",0,-43,148,0,"MIR-S12_2011",14,789,14
"MIR-S12",2011,"Dictyomenia tridens",0,-43,148,0,"MIR-S12_2011",14,203,14
"MIR-S12",2011,"Dictyopteris muelleri",0,-43,148,0,"MIR-S12_2011",14,555,14
"MIR-S12",2011,"Lobophora variegata",0,-43,148,0,"MIR-S12_2011",14,739,14
"MIR-S12",2011,"Halopteris paniculata",3.33333333333333,-43,148,1.82574185835055,"MIR-S12_2011",14,618,14
"MIR-S12",2011,"Caulerpa flexilis",0,-43,148,0,"MIR-S12_2011",14,469,14
"MIR-S12",2011,"Ballia callitricha",2,-43,148,1.4142135623731,"MIR-S12_2011",14,655,14
"MIR-S14",2011,"Acrocarpia paniculata",7,-43,148,2.64575131106459,"MIR-S14_2011",14,662,14
"MIR-S14",2011,"Ecklonia radiata",43.8666666666667,-43,148,6.62319157707722,"MIR-S14_2011",14,1137,14
"MIR-S14",2011,"Phyllospora comosa",74.6315789473684,-43,148,8.63895705206181,"MIR-S14_2011",14,659,14
"MIR-S14",2011,"Sargassum vestitum",20,-43,148,4.47213595499958,"MIR-S14_2011",14,434,14
"MIR-S14",2011,"Halopteris paniculata",14,-43,148,3.74165738677394,"MIR-S14_2011",14,618,14
"MIR-S14",2011,"Phyllotricha varians",19.3333333333333,-43,148,4.39696865275764,"MIR-S14_2011",14,286,14
"MIR-S14",2011,"Caulerpa scalpelliformis",0,-43,148,0,"MIR-S14_2011",14,421,14
"MIR-S14",2011,"Cystophora monilifera",0,-43,148,0,"MIR-S14_2011",14,398,14
"MIR-S14",2011,"Cystophora retroflexa",19.3333333333333,-43,148,4.39696865275764,"MIR-S14_2011",14,374,14
"MIR-S14",2011,"Haliptilon roseum",0,-43,148,0,"MIR-S14_2011",14,942,14
"MIR-S14",2011,"Sargassum sonderi",16,-43,148,4,"MIR-S14_2011",14,227,14
"MIR-S14",2011,"Carpoglossum confluens",30.6666666666667,-43,148,5.53774924194538,"MIR-S14_2011",14,533,14
